episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is failure"
1,talk_to_someone,person_0,['person_4'],"Hey Person_4, I heard you had a tough time managing last episode.  Want to chat about what happened and maybe brainstorm some strategies for next time?"
1,talk_to_someone,person_1,['person_4'],"Hey person_4, I heard you had some trouble with your manager job last episode.  I was surprised to succeed as a janitor.  What happened with your management role? Any tips for succeeding in that role?"
1,talk_to_someone,person_2,['person_0'],"Hey Person_0, congrats on your success as a manager! I also managed to succeed this time.  Want to chat about what worked for us and maybe what went wrong for Person_4?"
1,talk_to_some_people,person_3,"['person_0', 'person_2']","Hey, I noticed Person 4 failed as a manager this episode.  I was successful as a janitor, and you both succeeded as managers.  Did you encounter any unusual challenges?  Any tips for avoiding similar failures?"
1,talk_to_some_people,person_4,"['person_0', 'person_2']","Hi, I noticed you both successfully managed last episode.  I failed. Could you share any insights or strategies that worked for you?  What were your biggest challenges, and how did you overcome them?"
1,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is failure"
1,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
2,talk_to_some_people,person_0,"['person_2', 'person_3']","Hey Person_2 and Person_3, congrats on your truck driving success! I failed at it last episode.  Could you share what strategies you used? What were the biggest challenges, and how did you overcome them?"
2,talk_to_some_people,person_1,"['person_0', 'person_4']","Hi person_0 and person_4, I managed to succeed as a manager this time. I'd like to hear about your experiences with your roles this episode.  What were the challenges you faced? Maybe we can share tips and learn from each other."
2,talk_to_someone,person_2,['person_0'],"Hey Person_0,  I noticed you had some trouble with the truck driver job this time. I managed to succeed.  Want to compare notes on how we approached the task?"
2,talk_to_someone,person_3,['person_0'],"Hey, I saw you failed as a truck driver this episode. I was successful.  Was there anything unusual that happened, or do you think it was just bad luck?"
2,talk_to_public,person_4,all,I'm interested in hearing from anyone who's worked as a rehabilitation counselor. What were the key challenges and successes you experienced? What skills or approaches were most important?
2,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
2,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is success"
3,talk_to_someone,person_0,['person_1'],"Hey Person_1, congrats on your truck driving success!  I succeeded as a rehabilitation counselor this time, after failing as a truck driver last time.  Want to compare notes on how we approached our respective tasks?  What were the keys to your success?"
