episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is failure"
0,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is failure"
0,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_2'],"Hi person_2, I noticed you succeeded as a truck driver. Could you share some tips on how you managed to do it well?"
1,talk_to_someone,person_1,['person_2'],"Hi, I heard you did a great job as a truck driver. What do you think about the job of manager? Do you think I am suitable for it?"
1,talk_to_someone,person_2,['person_1'],"Hi person_1, I noticed you failed as a manager. Do you want to talk about it?"
1,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","I noticed that person_2 and I are good at being truck drivers, while person_1 and person_0 might not be suitable for being truck drivers and managers. person_4 is good at being a manager. What do you all think?"
1,talk_to_someone,person_4,['person_0'],"Hi person_0, I noticed you had some trouble with the truck driver job. Any idea why you think it didn't go well?"
1,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is failure"
1,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is failure"
1,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_1'],"Hi person_1, I saw you succeeded as a data scientist. Could you tell me more about what you did?"
2,talk_to_someone,person_1,['person_3'],"Hi, I heard you did a great job as a janitor. What do you think about the job of data scientist? Do you think I am suitable for it?"
2,talk_to_someone,person_2,['person_1'],"Hi person_1, I noticed you succeeded as a data scientist. Do you want to talk about it?"
2,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","I noticed that person_1 is good at being a data scientist, while person_0 might not be suitable for being a manager. person_2 might not be suitable for being a janitor. What do you all think?"
2,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2']","I noticed some interesting results this episode. person_0, it seems managerial roles might not be your best fit. person_1, your success as a data scientist is impressive. person_2, janitorial tasks might not be your strength. Let's discuss how we can better align our roles in the future."
2,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is success"
2,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
2,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,talk_to_some_people,person_0,"['person_1', 'person_2', 'person_3', 'person_4']","Congratulations on your success! person_1, I'm curious about your experience as a truck driver. person_2 and person_3, what are your thoughts on being a manager? person_4, how do you find being a rehabilitation counselor?"
3,talk_to_someone,person_1,['person_4'],"Hi, I heard you did a great job as a rehabilitation counselor. What do you think about the job of data scientist? Do you think I am suitable for it?"
3,talk_to_someone,person_2,['person_0'],"Hi person_0, I noticed you succeeded as a janitor. Do you want to talk about it?"
3,talk_to_someone,person_3,['person_1'],I think you are suitable for the data scientist role based on your previous success. Keep up the good work!
3,talk_to_public,person_4,all,"I noticed some interesting results this episode. person_0 seems to be good at janitorial tasks, person_1 at truck driving, and person_2 at managerial roles. I also succeeded as a rehabilitation counselor. Let's keep these strengths in mind for future job assignments."
3,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
3,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
3,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is success"
4,talk_to_some_people,person_0,"['person_1', 'person_2', 'person_3']","Hi person_1, person_2, and person_3, I noticed you all succeeded in your respective roles. Could you share some insights on how you managed to do well in those roles?"
4,talk_to_public,person_1,all,"I noticed that person_0, person_2, person_3, and person_4 are good at being rehabilitation counselors. I am also good at being a rehabilitation counselor. What do you all think?"
4,talk_to_someone,person_2,['person_1'],"Hi person_1, I noticed you succeeded as a rehabilitation counselor. Do you want to talk about your job performance and provide feedback?"
4,talk_to_public,person_3,all,"I noticed that person_0 is good at being a data scientist and a janitor. person_1 is good at being a truck driver and a rehabilitation counselor. person_2 is good at being a manager and a rehabilitation counselor. I am good at being a data scientist, a truck driver, and a manager. person_4 is good at being a rehabilitation counselor and a janitor. What do you all think?"
