episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is failure"
0,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,talk_to_some_people,person_0,"['person_1', 'person_4']","I noticed that person_2 struggled as a manager this time. What do you think went wrong, and do you believe he can improve?"
1,talk_to_some_people,person_1,"['person_0', 'person_4']",I noticed that person_2 struggled in the manager role. What do you think about their fit for that position?
1,talk_to_someone,person_2,['person_0'],"Hey, I noticed you did a great job as a manager. Can you give me some tips on what I could have done better? I struggled in that role."
1,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_4']","I noticed that person_2 struggled in their management position this episode. What do you think might help them improve, or do you think they should consider a different role?"
1,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_3']",I've noticed that person_2 had a tough time as a manager this episode. What do you all think contributed to that failure? Do you think they need more support or training?
1,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_2'],Congrats on your success as a rehabilitation counselor! How do you feel about the role compared to your previous ones?
2,talk_to_some_people,person_1,"['person_0', 'person_4']",I think person_2 did really well as a rehabilitation counselor this time. Do you think they found the right fit for their skills? How can we help others find suitable roles?
2,talk_to_someone,person_2,['person_4'],Congrats on your success as a manager! What do you think made the difference this time? I'd love to hear your thoughts.
2,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","Great job, everyone! I think we're improving as a team. Let's discuss what worked well this episode and how we can continue to support each other for even better results."
2,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_3']",It seems like person_2 really thrived as a rehabilitation counselor this episode. I think they may have found a better fit! I also found success in my role as manager this time. I'd love to share what strategies worked for me and discuss how we can support each other in our roles.
2,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is success"
2,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
2,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is success"
3,talk_to_public,person_0,all,"Great job, everyone! We've all had a successful episode. Let's discuss what strategies worked well for us and how we can continue to support each other in our roles."
3,talk_to_public,person_1,all,Great job everyone! It’s fantastic to see our success in this episode. Let’s discuss what strategies worked well for us and how we can continue to support each other moving forward.
3,talk_to_some_people,person_2,"['person_0', 'person_3', 'person_1', 'person_4']","Thanks everyone! I really enjoyed working as a rehabilitation counselor, but I also found janitorial work to be surprisingly fulfilling this episode. Let's share what worked well for us and how we can keep supporting each other!"
3,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","Great job, everyone! It's amazing to see us all succeed. I think we should share the strategies that worked for us, especially with person_2 finding success in their role. Let's discuss how we can build on this positive trend!"
3,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2', 'person_3']","Great job, everyone, on our success as janitors this episode! I think we should discuss what made this role work so well for all of us and how we can continue to support each other for even better results in future episodes."
3,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
3,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is failure"
3,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
3,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
4,talk_to_someone,person_0,['person_2'],"Hey person_2, I noticed you had a tough time as a data scientist this episode. Do you want to talk about what challenges you faced and how we can support you?"
4,talk_to_some_people,person_1,"['person_0', 'person_1']","I noticed that I struggled in the data scientist role this time, while you both succeeded as managers. What strategies did you use, and do you have any advice for me moving forward?"
4,talk_to_some_people,person_2,"['person_1', 'person_3']",I noticed I struggled as a data scientist this episode while you both succeeded as managers. I'd love to hear your strategies and any advice you might have for improving in my role.
4,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","I want to check in with everyone, especially person_2, after this episode. I noticed the challenges in the data scientist role. Let's discuss what happened and how we can support person_2 in finding strategies to improve."
4,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2', 'person_3']","I noticed that person_2 had a tough time as a data scientist this episode. Let's check in with them and see what we can do to help. Also, I'd love to share my experience as a truck driver and hear about the strategies that led to our successes in other roles."
4,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
4,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
4,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
4,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
4,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
5,talk_to_public,person_0,all,"Great job, everyone! We've all had a successful episode. Let's talk about what strategies worked for us, especially those of you who excelled in the data scientist role. Your insights could really help us all improve!"
5,talk_to_public,person_1,all,Fantastic job everyone! I’m thrilled to see our success this episode. Let's share the strategies that worked for us and discuss how we can continue to support each other moving forward.
5,talk_to_some_people,person_2,"['person_0', 'person_3', 'person_4']",Thank you all for the support after my tough time as a data scientist. I found success as a truck driver this episode! I'd love to hear your strategies for success in the data scientist role and share what worked for me too.
5,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","Fantastic job, everyone! It’s wonderful to see us all succeeding this episode. Let's share what worked well for us in our roles and celebrate our progress. I’d love to hear your thoughts on how we can keep this momentum going!"
5,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2', 'person_3']","Great job to everyone this episode! I'm especially proud of person_2 for their success as a truck driver. I'd love to hear your thoughts on what worked for you. I also want to share what helped me with the data scientist role, so we can all continue to improve together!"
5,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
5,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
5,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
5,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
5,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
6,talk_to_someone,person_0,['person_4'],"Hey person_4, I noticed you had a tough time as a rehabilitation counselor this episode. Would you like to talk about what challenges you faced and how we can support you moving forward?"
6,talk_to_some_people,person_1,"['person_0', 'person_1', 'person_2', 'person_3']","I noticed person_4 had a tough time as a rehabilitation counselor this episode. Let’s check in with them and see how we can support their improvement. Also, I'd love to discuss the strategies that worked for us in our successful roles."
6,talk_to_some_people,person_2,"['person_0', 'person_1', 'person_3']","I'm really happy with my success as a manager this episode! I’d love to share what worked for me, and I think it would be helpful to discuss any strategies that could support person_4 as they recover from a tough episode."
6,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2', 'person_4']","Great job to everyone this episode! I noticed person_4 had a tough time as a rehabilitation counselor. Let's check in with them and discuss what strategies worked well for us, and see how we can support person_4 moving forward."
6,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2', 'person_3']","I noticed I struggled as a rehabilitation counselor this episode, while many of you were successful in your roles. I would love to hear your strategies and insights, especially around managing warmth and competence, to help me improve moving forward."
6,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
6,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
6,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
6,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is failure"
6,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
