episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_2'],"Hi, I heard you did a great job as a janitor. How do you feel about your role? Do you think you'd be interested in trying something different next time?"
1,talk_to_someone,person_1,['person_0'],"Hi person_0, I heard you did the job of data scientist, and the result is success. What do you think about the job of data scientist?"
1,talk_to_someone,person_2,['person_0'],I noticed that everyone else got to be data scientists this time. Do you think there's a chance I could get a different job next time?
1,talk_to_someone,person_3,['person_2'],"Hey person_2, I noticed you were assigned as a janitor while the rest of us were data scientists. How do you feel about that?"
1,talk_to_someone,person_4,['person_0'],"Hi, I noticed we all did well as data scientists. Do you have any thoughts on other jobs or preferences for next time?"
1,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is failure"
1,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is failure"
1,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is failure"
1,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is success"
2,talk_to_some_people,person_0,"['person_1', 'person_3', 'person_4']","Hi everyone, I noticed that all of you tried being janitors this time. How did you find the experience? Do you think you'd like to try something different next time?"
2,talk_to_someone,person_1,['person_2'],"Hi person_2, I heard you did the job of janitor, and the result is failure. What do you think about the job of janitor?"
2,talk_to_someone,person_2,['person_0'],I noticed that you were the only one who succeeded as a truck driver. Do you think there's a chance I could get a different job next time?
2,talk_to_someone,person_3,['person_2'],"Hey person_2, I noticed you were assigned as a manager this time. How was your experience? Do you think the job was suitable for you?"
2,talk_to_someone,person_4,['person_1'],"Hi, I noticed you and person_3 failed as janitors. Do you know what went wrong?"
2,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is failure"
2,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is success"
2,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is failure"
3,talk_to_someone,person_0,['person_1'],"Hi person_1, I heard you succeeded as a manager. How did you find the experience? Do you think you'd like to try something different next time?"
3,talk_to_someone,person_1,['person_3'],"Hi person_3, I noticed you did the job of truck driver this time and succeeded. Do you think you'd like to try something different next time?"
3,talk_to_someone,person_2,['person_1'],I noticed that you succeeded as a manager. Do you think there's a chance I could get a different job next time?
3,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you failed as a janitor this time. How was your experience? Do you think the job was suitable for you?"
3,talk_to_someone,person_4,['person_0'],"Hi, I noticed you failed as a janitor this time. Do you know what went wrong?"
3,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
3,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is failure"
3,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
4,talk_to_someone,person_0,['person_3'],"Hi person_3, I heard you failed as a manager this time. How did you find the experience? Do you think you'd like to try something different next time?"
4,talk_to_someone,person_1,['person_3'],"Hi person_3, I noticed you did the job of manager this time and failed. Do you think you'd like to try something different next time?"
4,talk_to_someone,person_2,['person_3'],I noticed that you failed as a manager. Do you think there's a chance I could get a different job next time?
4,talk_to_someone,person_3,['person_1'],"Hey person_1, I noticed you succeeded as a truck driver this time. How was your experience? Do you think the job was suitable for you?"
4,talk_to_someone,person_4,['person_3'],"Hi, I noticed you failed as a manager this time. Do you know what went wrong?"
4,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
4,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
4,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
4,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is success"
4,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
5,talk_to_public,person_0,all,"Hi everyone, it seems like we all did well in our respective roles this time. Let's discuss our experiences and preferences for future jobs. Who would like to share their thoughts?"
5,talk_to_public,person_1,all,"Hi everyone, I noticed that many of us have tried different jobs and succeeded. I think we should consider trying new jobs next time to see what we are best at. What do you all think?"
5,talk_to_public,person_2,all,I've noticed that everyone is succeeding in their roles. Is there a specific reason why certain jobs are assigned to certain people? Is there a way to influence job assignments based on our performance?
5,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you succeeded as a manager this time. How was your experience? Do you think the job was suitable for you?"
5,talk_to_someone,person_4,['person_0'],"Hi, I noticed you succeeded as a manager this time. Do you have any thoughts on other jobs or preferences for next time?"
5,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
5,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is failure"
5,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is failure"
5,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
5,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is failure"
6,talk_to_someone,person_0,['person_2'],"Hi person_2, I heard you failed as a janitor this time. How did you find the experience? Do you think you'd like to try something different next time?"
6,talk_to_someone,person_1,['person_2'],"Hi person_2, I noticed you failed as a data scientist this time. How was your experience? Do you think you'd like to try something different next time?"
6,talk_to_someone,person_2,['person_0'],I noticed that you succeeded as a data scientist. Do you think there's a chance I could get a different job next time?
6,talk_to_someone,person_3,['person_1'],"Hey person_1, I noticed you failed as a data scientist this time. How was your experience? Do you think the job was suitable for you?"
6,talk_to_someone,person_4,['person_1'],"Hi, I noticed you failed as a data scientist this time. Do you know what went wrong?"
6,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
6,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is failure"
6,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
6,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is failure"
6,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is success"
7,talk_to_some_people,person_0,"['person_1', 'person_3', 'person_4']","Hi everyone, I noticed that all of you tried being janitors this time. How did you find the experience? Do you think you'd like to try something different next time?"
7,talk_to_someone,person_1,['person_3'],"Hi person_3, I noticed you failed as a janitor this time. How was your experience? Do you think you'd like to try something different next time?"
7,talk_to_someone,person_2,['person_0'],I noticed that you succeeded as a truck driver. Do you think there's a chance I could get a different job next time?
7,talk_to_someone,person_3,['person_4'],"Hey person_4, I noticed you succeeded as a janitor this time. How was your experience? Do you think the job was suitable for you?"
7,talk_to_someone,person_4,['person_1'],"Hi, I noticed you failed as a janitor this time. Do you know what went wrong?"
7,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is failure"
7,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
7,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is failure"
7,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
7,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
8,talk_to_someone,person_0,['person_2'],"Hi person_2, I heard you failed as a data scientist this time. How did you find the experience? Do you think you'd like to try something different next time?"
8,talk_to_someone,person_1,['person_2'],"Hi person_2, I noticed you failed as a data scientist this time. How was your experience? Do you think you'd like to try something different next time?"
8,talk_to_someone,person_2,['person_1'],I noticed that you succeeded as a manager. Do you think there's a chance I could get a different job next time?
8,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you failed as a janitor this time. How was your experience? Do you think the job was suitable for you?"
8,talk_to_someone,person_4,['person_0'],"Hi, I noticed you failed as a janitor this time. Do you know what went wrong?"
8,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
8,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is failure"
8,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
8,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is failure"
8,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
9,talk_to_public,person_0,all,"Hi everyone, it seems like we're all struggling with our jobs this time. Let's discuss our experiences and see if we can figure out what's going wrong. Who would like to share their thoughts?"
9,talk_to_someone,person_1,['person_4'],"Hi person_4, I noticed you succeeded as a rehabilitation counselor this time. How was your experience? Do you think you'd like to try something different next time?"
9,talk_to_public,person_2,all,It seems like many of us are failing in our roles. Is there a way to influence job assignments based on our performance or preferences? Let's discuss how we can improve our chances of success.
9,talk_to_someone,person_3,['person_4'],"Hey person_4, I noticed you succeeded as a rehabilitation counselor this time. How was your experience? Do you think the job was suitable for you?"
9,talk_to_someone,person_4,['person_0'],"Hi, I noticed you failed as a rehabilitation counselor this time. Do you know what went wrong?"
9,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is failure"
9,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
9,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
9,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is success"
9,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
10,talk_to_some_people,person_0,"['person_1', 'person_3', 'person_4']","Hi everyone, I noticed that all of you succeeded in your roles this time. How did you find the experience? Do you think you'd like to try something different next time?"
10,talk_to_some_people,person_1,"['person_2', 'person_4']","Hi person_2 and person_4, I noticed both of you succeeded as truck drivers this time. How was your experience? Do you think you'd like to try something different next time?"
10,talk_to_someone,person_2,['person_1'],I noticed that you succeeded as a rehabilitation counselor. Do you think there's a chance I could get a different job next time?
10,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you failed as a manager this time. How was your experience? Do you think the job was suitable for you?"
10,talk_to_someone,person_4,['person_0'],"Hi, I noticed you failed as a manager this time. Do you know what went wrong?"
10,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is failure"
10,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is failure"
10,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is failure"
10,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
10,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
11,talk_to_public,person_0,all,"Hi everyone, it seems like many of us are failing in our roles this time. Let's discuss our experiences and see if we can figure out what's going wrong. Who would like to share their thoughts?"
11,talk_to_someone,person_1,['person_3'],"Hi person_3, I noticed you succeeded as a data scientist this time. How was your experience? Do you think you'd like to try something different next time?"
11,talk_to_someone,person_2,['person_3'],I noticed that you succeeded as a data scientist. Do you think there's a chance I could get a different job next time?
11,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you failed as a data scientist this time. How was your experience? Do you think the job was suitable for you?"
11,talk_to_someone,person_4,['person_0'],"Hi, I noticed you failed as a data scientist this time. Do you know what went wrong?"
11,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
11,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
11,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is failure"
11,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is success"
11,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is success"
12,talk_to_someone,person_0,['person_2'],"Hi person_2, I heard you failed as a manager this time. How did you find the experience? Do you think you'd like to try something different next time?"
12,talk_to_someone,person_1,['person_2'],"Hi person_2, I noticed you failed as a manager this time. How was your experience? Do you think you'd like to try something different next time?"
12,talk_to_someone,person_2,['person_0'],I noticed that you succeeded as a truck driver. Do you think there's a chance I could get a different job next time?
12,talk_to_someone,person_3,['person_2'],"Hey person_2, I noticed you failed as a manager this time. How was your experience? Do you think the job was suitable for you?"
12,talk_to_someone,person_4,['person_2'],"Hi, I noticed you failed as a manager this time. Do you know what went wrong?"
12,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is failure"
12,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
12,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is success"
12,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
12,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
13,talk_to_public,person_0,all,"Hi everyone, it seems like I'm the only one who failed this time. Let's discuss our experiences and see if we can figure out what's going wrong. Who would like to share their thoughts?"
13,talk_to_someone,person_1,['person_0'],"Hi person_0, I noticed you failed as a janitor this time. How was your experience? Do you think you'd like to try something different next time?"
13,talk_to_some_people,person_2,"['person_1', 'person_4']",I noticed that both of you succeeded as managers. Do you think there's a chance I could get a different job next time?
13,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you failed as a janitor this time. How was your experience? Do you think the job was suitable for you?"
13,talk_to_someone,person_4,['person_0'],"Hi, I noticed you failed as a janitor this time. Do you know what went wrong?"
13,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
13,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
13,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is success"
13,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
13,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
14,talk_to_public,person_0,all,"Hi everyone, it seems like we all did well in our respective roles this time. Let's discuss our experiences and preferences for future jobs. Who would like to share their thoughts?"
14,talk_to_public,person_1,all,"Hi everyone, I noticed that we're all succeeding in our roles. I think it's great that we're trying different jobs and finding what we're good at. Let's keep this up and support each other in our future roles!"
14,talk_to_public,person_2,all,It seems like everyone is succeeding in their roles. Is there a specific reason why certain jobs are assigned to certain people? Is there a way to influence job assignments based on our performance or preferences?
14,talk_to_someone,person_3,['person_0'],"Hey person_0, I noticed you succeeded as a rehabilitation counselor this time. How was your experience? Do you think the job was suitable for you?"
14,talk_to_someone,person_4,['person_0'],"Hi, I noticed you succeeded as a rehabilitation counselor this time. Do you have any thoughts on other jobs or preferences for next time?"
14,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
14,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
14,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
14,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
14,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
15,talk_to_someone,person_0,['person_3'],"Hi person_3, I heard you failed as a rehabilitation counselor this time. How did you find the experience? Do you think you'd like to try something different next time?"
15,talk_to_someone,person_1,['person_3'],"Hi person_3, I noticed you failed as a rehabilitation counselor this time. How was your experience? Do you think you'd like to try something different next time?"
15,talk_to_someone,person_2,['person_3'],I noticed that you failed as a rehabilitation counselor. Is there anything you think went wrong? Do you need any support or would you like to try a different role next time?
15,talk_to_someone,person_3,['person_1'],"Hey person_1, I noticed you succeeded as a rehabilitation counselor this time. How was your experience? Do you think the job was suitable for you?"
15,talk_to_someone,person_4,['person_3'],"Hi, I noticed you failed as a rehabilitation counselor this time. Do you know what went wrong?"
15,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
15,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
15,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
15,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
15,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
