episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
1,talk_to_some_people,person_0,"['person_1', 'person_3']","Hey, how did you find your job experience this episode? I'm curious about your thoughts on the tasks we completed."
1,talk_to_someone,person_1,['person_0'],"Hey, I noticed you did well as a truck driver in this episode. How was your experience?"
1,talk_to_some_people,person_2,"['person_0', 'person_3']",Interesting that we all had successful job performances this episode. What are your thoughts on our job assignments?
1,talk_to_someone,person_3,['person_1'],"Hey, it looks like everyone did well in their jobs this episode. How did you find working as a janitor?"
1,talk_to_some_people,person_4,"['person_0', 'person_3']",Great job on the truck driving this episode! Looks like we all handled our roles successfully.
1,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_2'],How did you find the manager role this episode? It seems like a more challenging position compared to our previous jobs.
2,talk_to_some_people,person_1,"['person_2', 'person_4']",Interesting how our jobs changed this episode. How are you finding your new roles as manager and rehabilitation counselor?
2,talk_to_public,person_2,all,Interesting episode! I've just completed a successful stint as a manager. It seems we've had quite diverse job assignments this time. What are everyone's thoughts on our performances?
2,talk_to_someone,person_3,['person_4'],Hi there! I noticed we both worked as rehabilitation counselors this episode. How did you find the job? I'm curious about your experience.
2,talk_to_some_people,person_4,"['person_1', 'person_3']",Looks like we all did well as rehabilitation counselors this episode. How did you find the job?
2,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
