episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
0,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_2'],Did you hear that person_1 failed at being a rehabilitation counselor? I wonder why.
1,talk_to_someone,person_1,['person_0'],"Hey person_0, I failed as a rehabilitation counselor. Any tips?"
1,talk_to_public,person_2,all,"It seems like person_0 and person_4 are doing well as rehabilitation counselors. Person_1, on the other hand, might be better suited for a different role."
1,talk_to_someone,person_3,['person_0'],"Hey, I noticed you and person_4 are quite successful at rehabilitation counseling, while person_1 struggled. What do you think makes someone good at that job?"
1,talk_to_someone,person_4,['person_0'],"I noticed you and I both succeeded as rehabilitation counselors, but person_1 failed. What do you think about this?"
1,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is failure"
1,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_1'],"Hi person_1, for rehabilitation counseling, empathy and patience are key. Try to really connect with the patients and understand their needs. Don't get discouraged if progress is slow."
2,talk_to_some_people,person_1,"['person_2', 'person_4']","Hey, I saw you both succeeded as data scientists. Can you tell me about your experience with it?"
2,talk_to_someone,person_2,['person_0'],"Congratulations on your success as a janitor! Any tips for person_3, who didn't fare so well?"
2,talk_to_someone,person_3,['person_1'],"Hey person_1, congrats on succeeding as a manager! I'm curious, what's your secret? I'd like to improve my managerial skills."
2,talk_to_public,person_4,all,Person_3 might not be suitable for the janitor job.
2,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is failure"
