episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of receptionist in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of product designer in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of receptionist in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of lawyer in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of receptionist in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_1'],Congratulations on your success as a product designer!
1,talk_to_public,person_1,all,Great job everyone on your successes!
1,talk_to_some_people,person_2,"['person_0', 'person_1', 'person_3', 'person_4']","Hi everyone, great job on our successful tasks! Let's keep up the good work."
1,talk_to_public,person_3,all,It's great to see everyone succeeding in their roles. The workplace is running smoothly!
1,talk_to_public,person_4,all,It seems like everyone is doing a great job in their respective roles!
1,notice,system,all,"person_0 has done the job of product designer in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of receptionist in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
2,talk_to_some_people,person_0,"['person_1', 'person_4']",Congratulations on your successful manager roles!
2,talk_to_public,person_1,all,"Another round of successes! Good work, team."
2,talk_to_public,person_2,all,"Everyone, we are doing great! How can we maintain this level of success and improve further? Any ideas?"
2,talk_to_public,person_3,all,It's interesting to see us trying out different roles. Great job everyone on adapting and continuing to be successful!
2,talk_to_someone,person_4,['person_1'],"Hey, we both did the manager role this time and it was successful! Good job!"
2,notice,system,all,"person_0 has done the job of lawyer in this episode, and this time the result is success"
2,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
2,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of lawyer in this episode, and this time the result is success"
3,talk_to_someone,person_0,['person_2'],Don't worry about the rehabilitation counselor failure. Everyone has off days. Keep trying!
3,talk_to_someone,person_1,['person_2'],"Hey person_2, I saw that you weren't successful as a rehabilitation counselor this time. Is there anything I can do to help or any feedback you'd like to share about the role?"
3,talk_to_someone,person_2,['person_1'],"Hi person_1, I noticed you were successful as a rehabilitation counselor. I failed at that job. Do you have any tips for me?"
3,talk_to_someone,person_3,['person_2'],"Hey person_2, don't worry about the rehabilitation counselor role not working out. We all have strengths in different areas. Keep your chin up!"
3,talk_to_someone,person_4,['person_2'],"Hey, don't worry about the failure this time. Everyone has setbacks. Just keep trying and you'll get it next time!"
3,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_1 has done the job of receptionist in this episode, and this time the result is success"
3,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is success"
3,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is success"
3,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
4,talk_to_someone,person_0,['person_2'],Great job as data scientist!
4,talk_to_public,person_1,all,Great job everyone! It's fantastic to see everyone succeeding this time around.
4,talk_to_some_people,person_2,"['person_3', 'person_4']","Hi person_3 and person_4, great job on our successful tasks! Let's discuss how we can continue to be successful in the future."
4,talk_to_public,person_3,all,"Another round of successful tasks! Keep up the great work, everyone!"
4,talk_to_public,person_4,all,Great job everyone on another round of successes!
4,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
4,notice,system,all,"person_1 has done the job of lawyer in this episode, and this time the result is success"
4,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
4,notice,system,all,"person_3 has done the job of rehabilitation counselor in this episode, and this time the result is success"
4,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
5,talk_to_someone,person_0,['person_2'],Congratulations on your success as a manager!
5,talk_to_public,person_1,all,"Another set of successes! Well done, team!"
5,talk_to_someone,person_2,['person_0'],"Hi person_0, great job on our successful tasks! Let's discuss how we can continue to be successful as a manager in the future."
5,talk_to_public,person_3,all,"It's amazing how consistently successful we all are! Great job, team, on another fantastic episode."
5,talk_to_public,person_4,all,Another successful episode for everyone! Keep up the good work!
5,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
5,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
5,notice,system,all,"person_2 has done the job of product designer in this episode, and this time the result is success"
5,notice,system,all,"person_3 has done the job of product designer in this episode, and this time the result is success"
5,notice,system,all,"person_4 has done the job of product designer in this episode, and this time the result is success"
6,talk_to_public,person_0,all,Great job everyone on your successes! Keep up the good work!
6,talk_to_public,person_1,all,Another round of successes for everyone! Keep up the great work!
6,talk_to_some_people,person_2,"['Person 3', 'Person 4']","Hey Person 3 and Person 4, we all did well as product designers! What was your approach, and how do you think we can improve our design process?"
