episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is failure"
0,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is failure"
0,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_2'],"Hey, I noticed you succeeded as a manager. Any tips on what worked well for you?"
1,talk_to_someone,person_1,['person_0'],"Hi person_0, I noticed that you were a manager, how was your experience? I'm considering becoming one, and I would like to know more about the job."
1,talk_to_someone,person_2,['person_0'],"Hey person_0, I noticed you had a tough time as manager. Want to discuss how things went?"
1,talk_to_someone,person_3,['person_2'],Your success as a manager is noted. Are you interested in taking on more managerial responsibilities?
1,talk_to_someone,person_4,['person_0'],"Hi person_0, I noticed you struggled as a manager. Can you share what happened during your shift?"
1,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_4'],"Hi person_4, I heard you succeeded as a rehabilitation counselor. Could you share what made you successful in that role?"
2,talk_to_someone,person_1,['person_3'],"Hi person_3, I noticed you were a data scientist last episode. How was your experience? I'm considering doing that job in the next episode."
2,talk_to_someone,person_2,['person_0'],"Hey, I noticed you succeeded as a truck driver. I actually think I can help you become a better manager"
2,talk_to_someone,person_3,['person_4'],You did well as a rehabilitation counselor. Would you like to take on similar roles in the future?
2,talk_to_someone,person_4,['person_2'],"Hi person_2, I heard you did well as a janitor. How was your experience? do you have any experience or interested in rehabilitation?"
2,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
2,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
2,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is failure"
2,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is failure"
3,talk_to_someone,person_0,['person_2'],Thanks for the offer. I'm interested in improving my management skills. What advice do you have for me?
3,talk_to_someone,person_1,['person_0'],"Hi person_0, I noticed that you succeeded as a rehabilitation counselor. I'm considering that job, and I would like to know more about it."
3,talk_to_someone,person_2,['person_1'],"Hey person_1, You had a hard time as a rehabilitation counselor this episode. How did you feel about the role?"
3,talk_to_someone,person_3,['person_1'],How was your experience as a rehabilitation counselor? Do you think you might want to try the data scientist job instead?
3,talk_to_someone,person_4,['person_0'],"Hi person_0, great job as a rehabilitation counselor! What do you think made you successful in that role?"
3,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is failure"
3,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
3,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
3,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
3,notice,system,all,"person_4 has done the job of janitor in this episode, and this time the result is failure"
