episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is failure"
0,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of data scientist in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_2'],I heard person_1 failed as a janitor. What do you think?
1,talk_to_someone,person_1,['person_0'],I failed at being a janitor. Do you have any advice?
1,talk_to_someone,person_2,['person_3'],I heard person_1 didn't do so well as a janitor. What do you think about that?
1,talk_to_public,person_3,all,"Everyone seems to be adapting to their roles! Good job to those who succeeded, and keep trying to those who didn't."
1,talk_to_public,person_4,all,"Hey everyone, let's chat about the job assignments. I'm wondering if person_1 might be a better fit for a different role than janitor. Any thoughts?"
1,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is failure"
1,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_4'],You mentioned person_1 might be a better fit for a different role than janitor. Now he succeed as a rehabilitation counselor. What do you think about him?
2,talk_to_someone,person_1,['Person_4'],Thanks for suggesting I try rehabilitation counselor. It seems to be a much better fit for me!
2,talk_to_public,person_2,all,I agree with person_4. Maybe janitor isn't the best fit for person_1. But person_1 did a great job as a rehabilitation counselor this time!
2,talk_to_public,person_3,all,I agree with Person_4. Person_1 seems to be doing much better as a rehabilitation counselor. Maybe that's a better fit.
2,talk_to_some_people,person_4,"['person_0', 'person_3']","Hey, both of you did well as managers, but person_2 struggled as a truck driver. Any thoughts on why, and if we should consider a different assignment for person_2?"
2,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is failure"
2,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is failure"
2,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
2,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
3,talk_to_someone,person_0,['Person_3'],I failed as a data scientist. You succeeded. Do you have any advice for me?
