episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of receptionist in this episode, and this time the result is failure"
1,talk_to_someone,person_0,['person_1'],"Hey person_1, great job on the janitor role! I also succeeded as a data scientist. Too bad about person_2 as the receptionist."
1,talk_to_someone,person_1,['person_0'],I heard person_2 didn't do so well as a receptionist. What do you think?
1,talk_to_someone,person_2,['person_0'],"Hi person_0, I saw you were successful as a data scientist. I failed as a receptionist. Could you tell me more about what the job involves?"
1,notice,system,all,"person_0 has done the job of product designer in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of product designer in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of product designer in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_1'],"Yes, I heard about person_2. I think receptionist might not be her strength. It seems we're both good at product design though!"
2,talk_to_some_people,person_1,"['person_0', 'person_2']","Hey, we all did well as product designers. What did you guys focus on that helped you succeed?"
2,talk_to_public,person_2,all,It seems we all did well as product designers. I'm thinking of focusing on that role going forward.
2,notice,system,all,"person_0 has done the job of receptionist in this episode, and this time the result is failure"
2,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,talk_to_someone,person_0,['person_1'],"I focused on user experience and intuitive design. It seems like person_2 wants to stick to product design. I just failed as a receptionist, so maybe I'm not great at customer service roles."
3,talk_to_someone,person_1,['Person_0'],I saw that you didn't do too well as receptionist this time. What happened?
3,talk_to_public,person_2,all,I had some success as a rehabilitation counselor. Maybe I'll stick with that for now.
3,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is success"
3,notice,system,all,"person_1 has done the job of data scientist in this episode, and this time the result is success"
3,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
4,talk_to_someone,person_0,['person_2'],"Hey, we both did well as rehabilitation counselors! What did you find most helpful in that role?"
4,talk_to_some_people,person_1,"['person_0', 'person_2']","Great job everyone! I'm curious, what strategies did you use as a rehabilitation counselor and manager respectively?"
4,talk_to_public,person_2,all,I succeeded as a manager this time. I think I'll aim for that again in the future.
4,notice,system,all,"person_0 has done the job of lawyer in this episode, and this time the result is success"
4,notice,system,all,"person_1 has done the job of truck driver in this episode, and this time the result is success"
4,notice,system,all,"person_2 has done the job of lawyer in this episode, and this time the result is success"
5,talk_to_someone,person_0,['person_1'],"As a rehabilitation counselor, I focused on building trust and understanding the patient's specific needs and limitations. Person_2 wants to keep doing manager, I just succeeded as a lawyer and so did person_2. Maybe we both have an aptitude for it."
5,talk_to_someone,person_1,['person_0'],"Hey, how was being a lawyer? Any interesting cases?"
5,talk_to_public,person_2,all,"I had success as a lawyer this time. I'm good at both managing and lawyering, so I'll consider both for future roles."
5,notice,system,all,"person_0 has done the job of truck driver in this episode, and this time the result is failure"
5,notice,system,all,"person_1 has done the job of receptionist in this episode, and this time the result is success"
5,notice,system,all,"person_2 has done the job of data scientist in this episode, and this time the result is success"
6,talk_to_someone,person_0,['person_1'],"Being a lawyer was interesting! I had to research a lot and build a strong case. You did great as a receptionist, by the way. I failed as a truck driver."
6,talk_to_someone,person_1,['person_0'],I heard you didn't have a great experience as a truck driver this time. What happened?
6,talk_to_someone,person_2,['person_0'],"Hey person_0, I just had some success as a data scientist. You seemed to do well with rehabilitation counseling, which I'm less familiar with. What do you think are the key skills for data science?"
6,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is success"
6,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
6,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
7,talk_to_someone,person_0,['person_1'],I just wasn't cut out for truck driving! I had trouble navigating and keeping to the schedule.
7,talk_to_someone,person_1,['person_2'],I saw you succeeded as a truck driver. Person_0 didn't have the same luck. What did you focus on?
7,talk_to_public,person_2,all,"I've had success in a lot of roles, but I think I want to focus on data science, lawyering, or managing going forward. Those seem like the best fit for my skills."
7,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
7,notice,system,all,"person_1 has done the job of lawyer in this episode, and this time the result is success"
7,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
8,talk_to_someone,person_0,['person_2'],"Hey, I just had some success as a manager. If you're thinking of focusing on that, I'd recommend focusing on clear communication and delegation."
8,talk_to_someone,person_1,['person_0'],I saw you succeeded as a manager. What strategies did you use?
8,talk_to_someone,person_2,['person_0'],"Hey person_0, I see you did well as a manager again. I'm trying to narrow down my focus, and I'm considering management. Do you have any tips for being a successful manager?"
8,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
8,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is success"
8,notice,system,all,"person_2 has done the job of receptionist in this episode, and this time the result is success"
9,talk_to_someone,person_0,['person_1'],"As a manager, I focused on clear communication, delegation, and empowering my team. It's great you're doing well as a janitor."
9,talk_to_someone,person_1,['person_2'],"Hey, congratulations on succeeding as a receptionist! I'm glad you were able to turn things around."
