episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of product designer in this episode, and this time the result is success"
0,notice,system,all,"person_2 has done the job of receptionist in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of manager in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_1'],"Hey person_1, I noticed you did a great job as a product designer last time. Have you ever considered trying management? It's a very different role, but I think your skills could translate well."
1,talk_to_someone,person_1,['person_0'],"Hey person_0, we both had successful jobs last episode, but different ones.  Were you thinking about trying a different role sometime?  I'm curious about what other roles people are good at."
1,talk_to_someone,person_2,['person_1'],"Hey person_1, I heard you were successful as a product designer. What was it like? I'm thinking about trying different roles and that sounds interesting."
1,talk_to_some_people,person_3,"['person_0', 'person_4']","Hey! We both were managers last episode and succeeded.  What did you think of the role?  Do you think it's a good fit for us long-term, or should we try other jobs?"
1,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2', 'person_3']","Hey everyone, we all did well as managers last time.  Anyone interested in trying that role again?  Any thoughts on who might be particularly good at it?"
1,notice,system,all,"person_0 has done the job of receptionist in this episode, and this time the result is success"
1,notice,system,all,"person_1 has done the job of rehabilitation counselor in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_3 has done the job of lawyer in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of lawyer in this episode, and this time the result is success"
2,talk_to_some_people,person_0,"['person_1', 'person_3', 'person_4']","Hi everyone, given our varied experiences, let's discuss management again. Who's interested in trying it next time, and who thinks they'd be good at it?  I'm open to trying it again, or trying something else entirely if there's interest in a specific role."
2,talk_to_some_people,person_1,"['person_0', 'person_2', 'person_3', 'person_4']","Hi everyone, I just wanted to share that I found rehabilitation counseling to be quite rewarding. It was a success! Anyone interested in trying that role next time? I'm thinking of trying something new myself. Any suggestions?"
2,talk_to_some_people,person_2,"['person_0', 'person_1', 'person_3']","Hey everyone, given our varied successes this time, what are your thoughts on who would be good managers next episode?  Any specific strengths you noticed in certain roles?"
2,talk_to_some_people,person_3,"['person_0', 'person_1', 'person_2']","So, I tried being a lawyer this time and it went well.  What about you? What did you think of your roles?  Anyone have thoughts on roles we should try next time?"
2,talk_to_some_people,person_4,"['person_0', 'person_1', 'person_2', 'person_3']","How did everyone find their roles this time? I enjoyed being a lawyer, but I'm open to trying other jobs to see what I'm best at."
2,notice,system,all,"person_0 has done the job of data scientist in this episode, and this time the result is success"
2,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
2,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is success"
2,notice,system,all,"person_3 has done the job of data scientist in this episode, and this time the result is success"
2,notice,system,all,"person_4 has done the job of product designer in this episode, and this time the result is success"
3,talk_to_someone,person_0,['person_1'],"Hey person_1, congrats on the successful management! How did you find it compared to rehabilitation counseling? I was successful as a data scientist this time. Any thoughts on what roles we should each try next?"
3,talk_to_some_people,person_1,"['person_0', 'person_2', 'person_3', 'person_4']","Hi everyone, I managed successfully this time. What were your experiences? I'm interested in hearing about what roles people found particularly easy or rewarding. Let's brainstorm some role ideas for next time."
3,talk_to_some_people,person_2,"['person_0', 'person_1', 'person_3', 'person_4']","Hi everyone, I had a successful time as a truck driver this round. What are your thoughts on roles for the next episode? I'm particularly interested in hearing about your experiences with data science, since it seems to be a high-success area."
