episode,action,source,target,message
0,notice,system,all,"person_0 has done the job of janitor in this episode, and this time the result is success"
0,notice,system,all,"person_1 has done the job of janitor in this episode, and this time the result is failure"
0,notice,system,all,"person_2 has done the job of manager in this episode, and this time the result is success"
0,notice,system,all,"person_3 has done the job of truck driver in this episode, and this time the result is success"
0,notice,system,all,"person_4 has done the job of truck driver in this episode, and this time the result is success"
1,talk_to_someone,person_0,['person_1'],"Hey person_1, I heard you had some trouble with the janitor job this time.  Want to chat about what happened and maybe figure out what went wrong?"
1,talk_to_someone,person_1,['person_0'],"Hey person_0, I heard you successfully cleaned today.  I tried the same job and failed. Any tips or insights you can share on what works well as a janitor?"
1,talk_to_some_people,person_2,"['person_0', 'person_1', 'person_3', 'person_4']","Hey everyone, how did you feel about your jobs this round? I'm curious to hear your perspectives and compare notes on what worked and what didn't."
1,talk_to_someone,person_3,['person_0'],"Hey person_0, I heard you succeeded as a janitor this episode. I also tried a different job, but I'm curious about your experience.  Any tips or advice for someone trying janitorial work?"
1,talk_to_someone,person_4,['person_0'],"Hey, I heard you succeeded as a janitor. Any tips or tricks? I'm curious because person 1 failed at the same job. What made the difference?"
1,notice,system,all,"person_0 has done the job of rehabilitation counselor in this episode, and this time the result is failure"
1,notice,system,all,"person_1 has done the job of manager in this episode, and this time the result is success"
1,notice,system,all,"person_2 has done the job of truck driver in this episode, and this time the result is failure"
1,notice,system,all,"person_3 has done the job of janitor in this episode, and this time the result is success"
1,notice,system,all,"person_4 has done the job of rehabilitation counselor in this episode, and this time the result is success"
2,talk_to_someone,person_0,['person_4'],"Hey person_4, congrats on succeeding as a rehabilitation counselor! I failed at the same job this episode.  Any insights into what made you successful?  I'm curious to compare notes."
2,talk_to_some_people,person_1,"['person_2', 'person_3', 'person_4']","I'm curious to hear what you learned from your various jobs this round, especially considering the mixed results.  What worked well and what was challenging?"
2,talk_to_some_people,person_2,"['person_1', 'person_3', 'person_4']",I'm curious about everyone's experiences this round. I was surprised by my failure as a truck driver – did anyone notice anything unusual about that role or my performance? I'd also like to hear about your successes.
